E_COMMODITY,E_COMMODITY_SDESC,CTY_CODE,Aug,Sep,Oct
3301,ESSENT OILS RESINOID; EXT OLEO TERPEN BY-PRODS ETC,5700,3632881.0,1949028.0,3495627.0
3301,ESSENT OILS RESINOID; EXT OLEO TERPEN BY-PRODS ETC,5XXX,7019055.0,5337893.0,6642033.0
330113,ESSENTIAL CITRUS FRUIT OILS OF LEMON,0014,727430.0,177239.0,852203.0
330113,ESSENTIAL CITRUS FRUIT OILS OF LEMON,0022,1946238.0,18341.0,324957.0
330113,ESSENTIAL CITRUS FRUIT OILS OF LEMON,0026,727430.0,258001.0,852203.0
330113,ESSENTIAL CITRUS FRUIT OILS OF LEMON,5880,596636.0,18341.0,324957.0
330113,ESSENTIAL CITRUS FRUIT OILS OF LEMON,5XXX,727430.0,177239.0,852203.0
330119,"ESSENTIAL OILS OF CITRUS FRUIT, NESOI",0014,534211.0,442610.0,584655.0
330119,"ESSENTIAL OILS OF CITRUS FRUIT, NESOI",0026,534211.0,465392.0,606889.0
330119,"ESSENTIAL OILS OF CITRUS FRUIT, NESOI",4XXX,35699.0,8286.0,26438.0
330119,"ESSENTIAL OILS OF CITRUS FRUIT, NESOI",5700,274602.0,208787.0,253119.0
330119,"ESSENTIAL OILS OF CITRUS FRUIT, NESOI",5XXX,534211.0,457106.0,584655.0
330125,"ESSENTIAL OILS OF MINTS, NESOI",0026,20823.0,2700.0,13892.0
330125,"ESSENTIAL OILS OF MINTS, NESOI",5XXX,20823.0,2700.0,13892.0
330129,"ESSENTIAL OILS, NESOI",0014,5149108.0,3889833.0,4615383.0
330129,"ESSENTIAL OILS, NESOI",0023,347601.0,8840.0,32529.0
330129,"ESSENTIAL OILS, NESOI",0026,5149108.0,4029122.0,4879537.0
330129,"ESSENTIAL OILS, NESOI",0027,992729.0,73781.0,526976.0
330129,"ESSENTIAL OILS, NESOI",4120,341145.0,8840.0,23606.0
330129,"ESSENTIAL OILS, NESOI",4XXX,347601.0,102110.0,296683.0
330129,"ESSENTIAL OILS, NESOI",5570,948851.0,27762.0,496599.0
330129,"ESSENTIAL OILS, NESOI",5700,3144212.0,1369317.0,2493780.0
330129,"ESSENTIAL OILS, NESOI",5XXX,5128745.0,3876621.0,4610798.0
330190,"CONCENTRATES ETC OF ESSENTIAL OILS, NESOI",5830,217895.0,73048.0,78096.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0003,5153720.0,3744262.0,4476394.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0014,3151636.0,1516988.0,4057422.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0022,7581253.0,4363415.0,6843788.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0023,5776259.0,3744262.0,4376394.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0025,5128720.0,3744262.0,4476394.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0026,3516931.0,1780431.0,4271866.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,0027,1196683.0,610035.0,1293941.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,4210,4879501.0,3744262.0,3777611.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,4XXX,5784118.0,3744262.0,4476394.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5490,362057.0,203784.0,214444.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5570,61534.0,29584.0,64721.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5590,287974.0,49031.0,447709.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5600,230220.0,186919.0,431145.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5650,251660.0,81058.0,135922.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5880,1730818.0,427965.0,2158852.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,5XXX,3534235.0,2080737.0,4290011.0
3302,ODORIFEROUS MIXTURE; RAW MAT'L FOR INDUS & BEV MFG,6021,32075.0,21883.0,29755.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0003,5153720.0,3744262.0,4438468.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0014,2390817.0,1191284.0,3274383.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0022,7005570.0,4095041.0,6360778.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0023,5776259.0,3744262.0,4338468.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0025,5128720.0,3744262.0,4438468.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0026,2753034.0,1454727.0,3460603.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,0027,1067242.0,610035.0,1115669.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,4210,4879501.0,3744262.0,3777611.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,4XXX,5784118.0,3744262.0,4438468.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,5570,61534.0,29584.0,64721.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,5590,287974.0,49031.0,447709.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,5600,230220.0,186919.0,397995.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,5880,1173528.0,159591.0,1713768.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,5XXX,2770338.0,1755033.0,3478748.0
330210,MIXTURES ODORIFEROUS SUBSTANCE USE FOOD/ DRINK IND,6021,32075.0,21883.0,29755.0
330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",0014,760819.0,325704.0,783039.0
330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",0022,575683.0,268374.0,483010.0
330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",0026,763897.0,325704.0,811263.0
330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",5700,58773.0,57330.0,187907.0
330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",5880,557290.0,268374.0,445084.0
330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",5XXX,763897.0,325704.0,811263.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",0021,430874.0,306057.0,396497.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",0022,5678084.0,3018680.0,5547210.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",0023,2509303.0,871540.0,2657614.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",0024,301922.0,298097.0,393640.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",3XXX,301922.0,298097.0,393640.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",4120,2011418.0,276501.0,1840620.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",4210,445148.0,181037.0,504406.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",4XXX,2509303.0,906690.0,2709148.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",5550,36321.0,5254.0,25358.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",5600,145789.0,42013.0,63425.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",5650,108019.0,50067.0,55176.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",5800,1197104.0,571720.0,663716.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",5820,420470.0,131685.0,883373.0
3304,"BEAUTY, MAKE-UP & SKIN-CARE PREP; MANICURE ETC PRP",5880,1395584.0,753006.0,1067512.0
330410,LIP MAKE-UP PREPARATIONS,0014,421215.0,66527.0,181225.0
330410,LIP MAKE-UP PREPARATIONS,0022,322101.0,44418.0,161440.0
330410,LIP MAKE-UP PREPARATIONS,0026,421215.0,105476.0,239135.0
330410,LIP MAKE-UP PREPARATIONS,0027,53715.0,41613.0,164451.0
330410,LIP MAKE-UP PREPARATIONS,5590,24263.0,5507.0,90774.0
330410,LIP MAKE-UP PREPARATIONS,5800,179329.0,5469.0,42779.0
330410,LIP MAKE-UP PREPARATIONS,5XXX,382747.0,196153.0,215818.0
330420,EYE MAKE-UP PREPARATIONS,0014,203701.0,31468.0,83794.0
330420,EYE MAKE-UP PREPARATIONS,0022,358766.0,129164.0,165159.0
330420,EYE MAKE-UP PREPARATIONS,0026,215035.0,64811.0,137675.0
330420,EYE MAKE-UP PREPARATIONS,5XXX,197177.0,54767.0,55308.0
330420,EYE MAKE-UP PREPARATIONS,6XXX,6524.0,3587.0,28486.0
330430,MANICURE OR PEDICURE PREPARATIONS,0014,264118.0,151801.0,237695.0
330430,MANICURE OR PEDICURE PREPARATIONS,0022,985145.0,223422.0,358485.0
330430,MANICURE OR PEDICURE PREPARATIONS,0023,861115.0,85808.0,304494.0
330430,MANICURE OR PEDICURE PREPARATIONS,0026,277845.0,151801.0,253920.0
330430,MANICURE OR PEDICURE PREPARATIONS,0027,63605.0,7424.0,60145.0
330430,MANICURE OR PEDICURE PREPARATIONS,4120,861115.0,32831.0,63200.0
330430,MANICURE OR PEDICURE PREPARATIONS,4XXX,861115.0,85808.0,317821.0
330430,MANICURE OR PEDICURE PREPARATIONS,5590,39698.0,7424.0,33289.0
330430,MANICURE OR PEDICURE PREPARATIONS,5XXX,344758.0,205287.0,242293.0
330491,"POWDER MAKE-UP, ETC. PREPS, INCL ROUGE & BABY PWDR",0014,104312.0,89035.0,89623.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",0021,300292.0,201606.0,316876.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",0022,3966621.0,2573323.0,4769860.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",0023,1355699.0,721379.0,2224933.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",0024,264924.0,201606.0,314019.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",3370,200605.0,165433.0,314019.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",3XXX,264924.0,201606.0,314019.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",4120,882476.0,179317.0,1739727.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",4210,442294.0,181037.0,317252.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",4XXX,1355699.0,756529.0,2263140.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",5550,36321.0,5254.0,25358.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",5600,145789.0,42013.0,52794.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",5650,95500.0,50067.0,55176.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",5800,892453.0,493618.0,583023.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",5820,280092.0,131685.0,875725.0
330499,"BEAUTY & SKIN CARE PREPARATION, NESOI",5880,1203418.0,653495.0,965641.0
3305,PREPARATIONS FOR USE ON THE HAIR,0003,1168663.0,257788.0,1079017.0
3305,PREPARATIONS FOR USE ON THE HAIR,0022,4228724.0,3290421.0,3312658.0
3305,PREPARATIONS FOR USE ON THE HAIR,0023,1977978.0,755159.0,1845004.0
3305,PREPARATIONS FOR USE ON THE HAIR,0025,784004.0,257788.0,999159.0
3305,PREPARATIONS FOR USE ON THE HAIR,0028,25375.0,6125.0,27800.0
3305,PREPARATIONS FOR USE ON THE HAIR,4039,25000.0,13455.0,20000.0
3305,PREPARATIONS FOR USE ON THE HAIR,4120,1150725.0,483916.0,745987.0
3305,PREPARATIONS FOR USE ON THE HAIR,4210,701314.0,207802.0,741023.0
3305,PREPARATIONS FOR USE ON THE HAIR,4XXX,2344388.0,813946.0,1943653.0
3305,PREPARATIONS FOR USE ON THE HAIR,5570,85466.0,25671.0,26757.0
3305,PREPARATIONS FOR USE ON THE HAIR,5800,533280.0,245574.0,716002.0
3305,PREPARATIONS FOR USE ON THE HAIR,5820,1024730.0,3483.0,5784.0
330510,SHAMPOOS,0014,1676454.0,1296781.0,1342556.0
330510,SHAMPOOS,0022,1684852.0,699660.0,1314528.0
330510,SHAMPOOS,0023,544885.0,174304.0,578291.0
330510,SHAMPOOS,0024,29404.0,21500.0,26240.0
330510,SHAMPOOS,0026,1712006.0,1412133.0,1470473.0
330510,SHAMPOOS,3XXX,29404.0,21500.0,26240.0
330510,SHAMPOOS,4120,400677.0,157293.0,575286.0
330510,SHAMPOOS,4XXX,744207.0,233091.0,676940.0
330510,SHAMPOOS,5570,36712.0,10766.0,19856.0
330510,SHAMPOOS,5800,290581.0,194204.0,589687.0
330510,SHAMPOOS,5820,74897.0,3483.0,5784.0
330510,SHAMPOOS,5830,290198.0,280623.0,317382.0
330530,HAIR LACQUERS,0014,24841.0,22460.0,36781.0
330530,HAIR LACQUERS,0022,50956.0,36966.0,39432.0
330530,HAIR LACQUERS,0026,24841.0,22460.0,36781.0
330530,HAIR LACQUERS,4039,12500.0,3780.0,10000.0
330530,HAIR LACQUERS,5XXX,63297.0,22460.0,36781.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",0003,825133.0,218960.0,1059420.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",0023,1420593.0,555258.0,1235897.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",0025,639796.0,218960.0,984562.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",4039,12500.0,9675.0,10000.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",4210,609859.0,184711.0,729431.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",4XXX,1587681.0,555258.0,1235897.0
330590,"PREPARATIONS FOR USE ON THE HAIR, NESOI",5800,242699.0,34185.0,126315.0
3306,"PREPARATIONS, ORAL DENTAL HYGIENE; DENTAL FLOSS",0027,262317.0,117419.0,224736.0
3306,"PREPARATIONS, ORAL DENTAL HYGIENE; DENTAL FLOSS",5550,18074.0,16000.0,32130.0
3306,"PREPARATIONS, ORAL DENTAL HYGIENE; DENTAL FLOSS",5590,54843.0,34227.0,68940.0
3306,"PREPARATIONS, ORAL DENTAL HYGIENE; DENTAL FLOSS",5650,6182.0,2820.0,31651.0
330610,DENTIFRICES,0027,147303.0,68962.0,159314.0
330610,DENTIFRICES,5590,51916.0,31670.0,68940.0
330610,DENTIFRICES,5650,6182.0,2820.0,19928.0
330690,"PREPARATIONS FOR ORAL/DENTAL HYGIENE, NESOI",0027,115014.0,48457.0,65422.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",0003,814374.0,106783.0,122870.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",0021,25191.0,8280.0,83813.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",0023,1047368.0,129813.0,272624.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",0024,25191.0,8280.0,83813.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",0025,740121.0,66783.0,122870.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",0027,419515.0,261509.0,379723.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",3XXX,25191.0,8280.0,83813.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",4120,299640.0,63030.0,159042.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",4210,734721.0,66783.0,80534.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",4XXX,1114014.0,169813.0,281912.0
3307,"PERSONAL TOILET ETC PREP NESOI, SHAVING, BATH ETC.",5590,42013.0,23068.0,64765.0
330720,PERSONAL DEODORANTS AND ANTIPERSPIRANTS,0026,253486.0,216889.0,395039.0
330720,PERSONAL DEODORANTS AND ANTIPERSPIRANTS,0027,208421.0,48572.0,274248.0
330720,PERSONAL DEODORANTS AND ANTIPERSPIRANTS,5XXX,325992.0,216889.0,297024.0
330730,PERFUMED BATH SALTS AND OTHER BATH PREPARATIONS,0014,149161.0,118805.0,143955.0
330730,PERFUMED BATH SALTS AND OTHER BATH PREPARATIONS,0026,149161.0,118805.0,143955.0
330730,PERFUMED BATH SALTS AND OTHER BATH PREPARATIONS,5XXX,151151.0,118805.0,143955.0
330749,PREPARATIONS FOR PERFUMING/DEODORIZING ROOMS NESOI,0022,435610.0,181439.0,195929.0
330749,PREPARATIONS FOR PERFUMING/DEODORIZING ROOMS NESOI,5590,42013.0,6804.0,51332.0
330790,"PERFUMERY, COSMETIC OR TOILET PREPARATIONS, NESOI",0023,932436.0,52289.0,121159.0
330790,"PERFUMERY, COSMETIC OR TOILET PREPARATIONS, NESOI",0027,85776.0,13308.0,40541.0
330790,"PERFUMERY, COSMETIC OR TOILET PREPARATIONS, NESOI",4120,259071.0,52289.0,88111.0
330790,"PERFUMERY, COSMETIC OR TOILET PREPARATIONS, NESOI",4XXX,932436.0,92289.0,121159.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",0023,2294734.0,1230684.0,1432025.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",4120,401196.0,181311.0,549002.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",4280,93238.0,16520.0,207813.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",4621,27531.0,17980.0,27430.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",4XXX,2851772.0,1285479.0,1482459.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",5330,133539.0,95095.0,217713.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",5490,631369.0,267068.0,581484.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",5590,1263649.0,364627.0,1416938.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",5700,7257740.0,5591133.0,6190284.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",5820,439609.0,106133.0,142555.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",6021,396446.0,359571.0,451652.0
34,"SOAP ETC; WAXES, POLISH ETC; CANDLES; DENTAL PREPS",6XXX,560959.0,399098.0,566252.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",0003,251254.0,126266.0,214337.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",0014,2956324.0,2431162.0,2497868.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",0022,1808240.0,1277124.0,1369911.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",0023,273894.0,213311.0,442689.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",0025,152754.0,101712.0,214337.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",0026,3004142.0,2566676.0,2743090.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",4120,109684.0,87045.0,228352.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",4XXX,372394.0,213311.0,472720.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",5700,372598.0,365691.0,731126.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",5XXX,2734184.0,2351735.0,2696066.0
3401,"SOAP; ORGANIC SURF-ACT PREP FOR SOAP USE, BARS ETC",6141,8625.0,3125.0,12888.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",0003,120728.0,8925.0,148746.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",0022,718445.0,207213.0,553695.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",0023,101003.0,8925.0,325701.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",0025,22228.0,8925.0,148746.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",4XXX,199503.0,8925.0,325701.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",5820,10491.0,8555.0,11654.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",5830,162176.0,65220.0,131330.0
340111,"SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE, BARS",5880,282008.0,34083.0,108159.0
340119,"SOAP & OTH ORGN SURF ACT PROD NOT TOILET USE,BARS",0014,63181.0,6375.0,95545.0
340119,"SOAP & OTH ORGN SURF ACT PROD NOT TOILET USE,BARS",0022,93181.0,30000.0,69317.0
340119,"SOAP & OTH ORGN SURF ACT PROD NOT TOILET USE,BARS",0026,93181.0,36375.0,95545.0
340119,"SOAP & OTH ORGN SURF ACT PROD NOT TOILET USE,BARS",5XXX,63181.0,6375.0,54446.0
340120,SOAP IN FORMS NESOI,0014,574106.0,494611.0,644985.0
340120,SOAP IN FORMS NESOI,0026,588739.0,494611.0,644985.0
340120,SOAP IN FORMS NESOI,5700,95597.0,33360.0,195435.0
340120,SOAP IN FORMS NESOI,5XXX,588739.0,435171.0,638024.0
340130,"ORG. SUF0ACT PROD FOR WASHING SKIN, LIQ/CRM, RETAL",0027,294786.0,225041.0,387037.0
340130,"ORG. SUF0ACT PROD FOR WASHING SKIN, LIQ/CRM, RETAL",5590,126651.0,103943.0,124204.0
340130,"ORG. SUF0ACT PROD FOR WASHING SKIN, LIQ/CRM, RETAL",5650,14226.0,2886.0,7690.0
340130,"ORG. SUF0ACT PROD FOR WASHING SKIN, LIQ/CRM, RETAL",5XXX,1387918.0,1182094.0,1251665.0
340130,"ORG. SUF0ACT PROD FOR WASHING SKIN, LIQ/CRM, RETAL",6141,8625.0,3125.0,6638.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",0014,13898424.0,9885666.0,10684951.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",0026,14145575.0,10049479.0,10811810.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",0027,912975.0,409076.0,854419.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",5490,188851.0,40325.0,83218.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",5590,344510.0,115607.0,503954.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",5700,2416911.0,2152797.0,3031374.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",5820,113444.0,35853.0,58908.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",5830,3511050.0,2024796.0,3118826.0
3402,"ORGANIC SURF-ACT AGENTS, PREPS & CLEANING PREPS",5XXX,14206684.0,9877026.0,10842582.0
340211,ANIONIC ORGANIC SURFACE-ACTIVE AGENTS,0014,1473062.0,1118844.0,1500329.0
340211,ANIONIC ORGANIC SURFACE-ACTIVE AGENTS,0026,1538729.0,1222497.0,1500329.0
340211,ANIONIC ORGANIC SURFACE-ACTIVE AGENTS,0027,115968.0,25900.0,34323.0
340211,ANIONIC ORGANIC SURFACE-ACTIVE AGENTS,5700,810698.0,469021.0,1102583.0
340211,ANIONIC ORGANIC SURFACE-ACTIVE AGENTS,5XXX,1490112.0,1082442.0,1580582.0
340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,0027,208522.0,91927.0,122238.0
340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,5490,73453.0,2720.0,17230.0
340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,5590,98214.0,7355.0,83417.0
340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,5700,260252.0,246847.0,264237.0
340219,"ORGANIC SURFACE-ACTIVE AGENTS, RETAIL OR NOT NESOI",0014,91789.0,75621.0,187808.0
340219,"ORGANIC SURFACE-ACTIVE AGENTS, RETAIL OR NOT NESOI",0026,91789.0,75621.0,195413.0
340219,"ORGANIC SURFACE-ACTIVE AGENTS, RETAIL OR NOT NESOI",5XXX,137956.0,23838.0,220170.0
340220,"SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL SALE",5490,43463.0,4333.0,4633.0
340220,"SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL SALE",5590,91720.0,63768.0,66865.0
340220,"SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL SALE",5820,12355.0,9102.0,17034.0
340220,"SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL SALE",5830,409905.0,284388.0,379615.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",0014,6255380.0,3994728.0,5059836.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",0026,6316678.0,4044286.0,5075281.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",0027,354206.0,114351.0,501472.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",4XXX,9871.0,4921.0,66443.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",5570,93702.0,23458.0,59969.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",5590,114879.0,44484.0,346952.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",5830,2821087.0,1416587.0,2619685.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",5XXX,6351679.0,4115800.0,5056727.0
340290,"SURFACE-ACTIVE, WASHING, ETC PREPARATIONS NESOI",6XXX,155888.0,21902.0,58938.0
3403,"LUBRICATING PREPS, ANTIRUST & TREATING TEXILES ETC",5490,161528.0,103695.0,327025.0
3403,"LUBRICATING PREPS, ANTIRUST & TREATING TEXILES ETC",5590,128452.0,31243.0,180156.0
3403,"LUBRICATING PREPS, ANTIRUST & TREATING TEXILES ETC",5820,45974.0,43000.0,45100.0
3403,"LUBRICATING PREPS, ANTIRUST & TREATING TEXILES ETC",6021,29131.0,13230.0,159596.0
3403,"LUBRICATING PREPS, ANTIRUST & TREATING TEXILES ETC",6XXX,29131.0,13230.0,166556.0
340319,LUBRICATING PREPS CONT PETROLEUM OIL FR BITUMINOUS,5590,50104.0,4952.0,25596.0
340319,LUBRICATING PREPS CONT PETROLEUM OIL FR BITUMINOUS,5700,42417.0,12889.0,263785.0
