combo_id,events,n_events,n_rows,train_exit_code,selected_model,selected_mae,passed_train,early_stopped,rel_mae_focus,rel_mae_overall,n_eval_rows,model_dir,search_mode,round_k
8bb92fcf1343,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2014_russia_crimea_sanctions|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,227,0,catboost,0.21458377029131226,True,True,0.28049905083359616,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8bb92fcf1343/model,beam,7
c9f80b6d4d3d,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2015_samarco_dam_collapse|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,254,0,catboost,0.21707449113787747,True,True,0.17686424399385728,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_c9f80b6d4d3d/model,beam,7
04ee18dba4d8,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2015_tianjin_explosion|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,267,0,catboost,0.21283179257074178,True,True,0.2553967109727243,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_04ee18dba4d8/model,beam,7
fdbf1d46d7d4,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,7,243,0,catboost,0.2118565764582359,True,True,0.2601607404911148,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_fdbf1d46d7d4/model,beam,7
675f8deeb9e8,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,261,0,gbrt,0.21945814658819754,True,True,0.2211342648008363,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_675f8deeb9e8/model,beam,7
db2f8af05104,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,7,222,0,catboost,0.21370846291869944,True,True,0.26891557176495856,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_db2f8af05104/model,beam,7
bec97123a57c,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,7,247,0,rf,0.23649350794322002,True,True,0.4043636395215764,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_bec97123a57c/model,beam,7
04459df1dc7d,2010_russia_wheat_ban|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,7,228,0,catboost,0.21140583669855856,True,True,0.272060769202043,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_04459df1dc7d/model,beam,7
490db8c841db,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,185,0,catboost,0.21167415936403278,True,True,0.2830531797397868,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_490db8c841db/model,beam,7
12486605d5a1,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2014_russia_crimea_sanctions|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,192,0,rf,0.21482725100101943,True,True,0.4229597464449012,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_12486605d5a1/model,beam,7
f0669a7c4ea3,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2015_samarco_dam_collapse|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,219,0,gbrt,0.21075044922345723,True,True,0.2649731593460173,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_f0669a7c4ea3/model,beam,7
900a36ce7ff9,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2015_tianjin_explosion|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,7,232,0,gbrt,0.20153917294012222,True,True,0.3488807243068641,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_900a36ce7ff9/model,beam,7
3dfc7637a954,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,7,208,0,catboost,0.20673220931392247,True,True,0.18320024325753229,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3dfc7637a954/model,beam,7
ef6cc19d002a,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,226,0,gbrt,0.1969170740019425,True,True,0.3685152359829661,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ef6cc19d002a/model,beam,7
f00dd32a9c0d,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,7,187,0,gbrt,0.21914266503854818,True,True,0.3222463923558335,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_f00dd32a9c0d/model,beam,7
af39480bd110,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,7,212,0,rf,0.2241948748236637,True,True,0.4534165168815293,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_af39480bd110/model,beam,7
4886d65ad022,2010_russia_wheat_ban|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,7,193,0,rf,0.21661082351963565,True,True,0.4232575867203018,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_4886d65ad022/model,beam,7
1ba6a333054b,2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,289,0,catboost,0.18130497887327793,True,True,0.27021356290427007,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1ba6a333054b/model,beam,7
232ae226c461,2011_queensland_floods|2011_thailand_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,256,0,catboost,0.17629281489497445,True,True,0.23155715476371808,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_232ae226c461/model,beam,7
d0edfed38d99,2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,245,0,gbrt,0.18992229532430208,True,True,0.2789989289916599,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_d0edfed38d99/model,beam,7
e8b91978a2e5,2011_queensland_floods|2011_thailand_floods|2014_russia_crimea_sanctions|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,252,0,gbrt,0.19607951726292436,True,True,0.2795089586967502,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_e8b91978a2e5/model,beam,7
693c9fb36875,2011_queensland_floods|2011_thailand_floods|2015_samarco_dam_collapse|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,279,0,catboost,0.20217692144861418,True,True,0.20630738549537755,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_693c9fb36875/model,beam,7
94ade5c168fc,2011_queensland_floods|2011_thailand_floods|2015_tianjin_explosion|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,292,0,catboost,0.18744413038264834,True,True,0.2335041165893478,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_94ade5c168fc/model,beam,7
8c4544225add,2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,7,268,0,catboost,0.19834532319054407,True,True,0.2221648843258402,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8c4544225add/model,beam,7
6f70dcc70c5c,2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires|2019_brumadinho_dam_collapse,7,247,0,catboost,0.18628976674776185,True,True,0.299221332154039,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_6f70dcc70c5c/model,beam,7
2839ff6a66c6,2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires|2019_saudi_aramco_attack,7,272,0,rf,0.20756502658878398,True,True,0.4199421432071271,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_2839ff6a66c6/model,beam,7
918f188022a3,2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires|2020_china_covid,7,253,0,gbrt,0.19106370178542087,True,True,0.26593541681088195,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_918f188022a3/model,beam,7
57a1d4d476a3,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs,8,277,0,gbrt,0.1915028460565234,True,True,0.24730585745982203,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_57a1d4d476a3/model,beam,8
bea8e054d227,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,282,0,catboost,0.18636906857897534,True,True,0.23198969088103727,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_bea8e054d227/model,beam,8
00436fb5a669,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2018_sweden_wildfires|2018_us_china_tariffs,8,273,0,gbrt,0.20691492013942997,True,True,0.2147015438249601,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_00436fb5a669/model,beam,8
ec4eb10008b7,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2015_samarco_dam_collapse|2018_sweden_wildfires|2018_us_china_tariffs,8,300,0,catboost,0.22876605550363488,True,True,0.2759600205951974,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ec4eb10008b7/model,beam,8
23291aff8f9e,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2015_tianjin_explosion|2018_sweden_wildfires|2018_us_china_tariffs,8,313,0,gbrt,0.21547978140175314,True,True,0.2689829702875744,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_23291aff8f9e/model,beam,8
6dc68c83c4f3,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,271,0,catboost,0.20523172756053265,True,True,0.2653838313394729,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_6dc68c83c4f3/model,beam,8
2aaac56c3528,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,8,289,0,catboost,0.218519325903631,True,True,0.3082942454842386,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_2aaac56c3528/model,beam,8
fbafa22895e0,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,8,307,0,gbrt,0.21665058893597505,True,True,0.22871988625919454,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_fbafa22895e0/model,beam,8
66b716877219,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,8,268,0,catboost,0.21761306255012042,True,True,0.28995116059476,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_66b716877219/model,beam,8
99f960ca4cef,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,8,293,0,xgboost,0.21560787436921433,True,True,0.33503149100622076,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_99f960ca4cef/model,beam,8
6f6bd1dd2484,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,8,274,0,rf,0.19591740388829942,True,True,0.3608371890353534,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_6f6bd1dd2484/model,beam,8
ae97771cf948,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2014_russia_crimea_sanctions|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,278,0,catboost,0.20201681990158613,True,True,0.1758082223544328,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ae97771cf948/model,beam,8
ae7a56aea0ce,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2015_samarco_dam_collapse|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,305,0,catboost,0.20856680839447492,True,True,0.2547788924600103,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ae7a56aea0ce/model,beam,8
79a463179096,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2015_tianjin_explosion|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,318,0,gbrt,0.19880389286589814,True,True,0.27223831406001026,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_79a463179096/model,beam,8
4943fc6cf421,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,8,294,0,catboost,0.19805488537886648,True,True,0.250142353292908,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_4943fc6cf421/model,beam,8
270a2bc7d034,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,8,312,0,catboost,0.1947918596331555,True,True,0.24700276775138486,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_270a2bc7d034/model,beam,8
0715704a1558,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,8,273,0,catboost,0.19629071108451246,True,True,0.20035957244260044,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_0715704a1558/model,beam,8
ad5e60e8bdc8,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,8,298,0,rf,0.21515877099335345,True,True,0.3750392470329409,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ad5e60e8bdc8/model,beam,8
627e0984d283,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2011_thailand_floods|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,8,279,0,rf,0.19794739574659542,True,True,0.3571442605036489,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_627e0984d283/model,beam,8
4eaffc77c331,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2018_sweden_wildfires|2018_us_china_tariffs,8,238,0,gbrt,0.19574019685681365,True,True,0.3318098547771236,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_4eaffc77c331/model,beam,8
896c25edaa23,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2015_samarco_dam_collapse|2018_sweden_wildfires|2018_us_china_tariffs,8,265,0,gbrt,0.2014736718090372,True,True,0.2670096775116312,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_896c25edaa23/model,beam,8
ad89f8620729,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2015_tianjin_explosion|2018_sweden_wildfires|2018_us_china_tariffs,8,278,0,xgboost,0.2110331908482767,True,True,0.3914532692024628,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ad89f8620729/model,beam,8
3743d1346c4c,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,236,0,gbrt,0.1828808103626843,True,True,0.2950826270694432,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_3743d1346c4c/model,beam,8
682d0f78914b,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,8,254,0,gbrt,0.19324981828232005,True,True,0.31104182151878595,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_682d0f78914b/model,beam,8
5a89f3e6dbba,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,8,272,0,rf,0.1930500581742414,True,True,0.4152559574665338,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_5a89f3e6dbba/model,beam,8
be0853cc2fd1,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,8,233,0,catboost,0.20895121476872636,True,True,0.2383006663515397,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_be0853cc2fd1/model,beam,8
ea9af36a3e4c,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,8,258,0,xgboost,0.20638156607345884,True,True,0.38952835861914276,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_ea9af36a3e4c/model,beam,8
25697c282b44,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_indonesia_mineral_export_ban|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,8,239,0,gbrt,0.19264787289364899,True,True,0.3728721058116195,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_25697c282b44/model,beam,8
8105807a2b5e,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2014_russia_crimea_sanctions|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,243,0,rf,0.1861270170742661,True,True,0.4245218600654288,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8105807a2b5e/model,beam,8
c3c5d9c2c9a6,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2015_samarco_dam_collapse|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,270,0,catboost,0.19668679383258306,True,True,0.25616587249024375,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_c3c5d9c2c9a6/model,beam,8
746552a22901,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2015_tianjin_explosion|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,283,0,catboost,0.18858013354115888,True,True,0.22373714085194493,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_746552a22901/model,beam,8
f31da20a0bcc,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,8,259,0,gbrt,0.1921035045303527,True,True,0.2204049120983863,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_f31da20a0bcc/model,beam,8
57b6bd8a7521,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,8,277,0,rf,0.1811737735868392,True,True,0.42828913957449644,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_57b6bd8a7521/model,beam,8
2b5f6d51c503,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,8,238,0,catboost,0.1930726194561186,True,True,0.24829467346133138,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_2b5f6d51c503/model,beam,8
002c147b8439,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,8,263,0,gbrt,0.19852308832696414,True,True,0.33031099990877966,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_002c147b8439/model,beam,8
329ff5bdac75,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2012_us_droughts|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,8,244,0,rf,0.189435917625635,True,True,0.4274996471209175,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_329ff5bdac75/model,beam,8
fb7a941d4e6e,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2015_samarco_dam_collapse|2018_sweden_wildfires|2018_us_china_tariffs,8,261,0,gbrt,0.23466796441670193,True,True,0.2591769327427505,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_fb7a941d4e6e/model,beam,8
fd430e90c2aa,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2015_tianjin_explosion|2018_sweden_wildfires|2018_us_china_tariffs,8,274,0,gbrt,0.22102573024826952,True,True,0.26867111382494924,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_fd430e90c2aa/model,beam,8
8a628bab85a8,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2017_british_columbia_wildfires|2018_sweden_wildfires|2018_us_china_tariffs,8,232,0,gbrt,0.19536040769860033,True,True,0.294035067584802,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8a628bab85a8/model,beam,8
8f70942198c1,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2017_hurricane_maria|2018_sweden_wildfires|2018_us_china_tariffs,8,250,0,gbrt,0.20309248898516014,True,True,0.3370454062194497,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_8f70942198c1/model,beam,8
a2f4b343152d,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2018_sweden_wildfires|2018_us_china_tariffs|2019_amazon_forest_fires,8,268,0,gbrt,0.19929845250473383,True,True,0.25930269007840007,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_a2f4b343152d/model,beam,8
1e2b0f17436d,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2018_sweden_wildfires|2018_us_china_tariffs|2019_brumadinho_dam_collapse,8,229,0,gbrt,0.21578022423291793,True,True,0.266819312440838,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_1e2b0f17436d/model,beam,8
6ccb962523df,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2018_sweden_wildfires|2018_us_china_tariffs|2019_saudi_aramco_attack,8,254,0,xgboost,0.19784379229094773,True,True,0.3910067636823444,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_6ccb962523df/model,beam,8
05bac15e00f1,2010_russia_wheat_ban|2011_japan_earthquake|2011_queensland_floods|2014_indonesia_mineral_export_ban|2014_russia_crimea_sanctions|2018_sweden_wildfires|2018_us_china_tariffs|2020_china_covid,8,235,0,gbrt,0.19394571307731004,True,True,0.292445075777516,,0,/Users/nataliewang/Projects/supplychain-OSINT/src/shocks/combo_search_runs/combo_05bac15e00f1/model,beam,8
